country,code,symbol,fiscal_year,period,report_date,reported_currency,revenue,net_income,pretax_income,operating_profit,gross_profit,admin_expense,other_income,interest_expense,income_tax,comprehensive_income,basic_eps,operating_cash_flow,investing_cash_flow,financing_cash_flow,cash_equivalents,total_assets,net_assets,current_assets,total_liabilities,current_liabilities,fixed_assets,share_capital
HK,00981,00981,2016,Q2,2016-06-30,HKD,4684826535.200001,657931321.6,637483185.6,776616224.0,1470506036.7999997,226792315.20000002,26094187.2,83208297.6,2094926.4000000004,588814815.6,0.27,1651196536.8000002,-8103904630.000001,10142321864.0,10521532735.2,60133584967.2,25793716831.2,21811807224.0,27153703008.0,12680452519.2,33952440276.0,111908131.2
HK,00981,00981,2016,Q4,2016-12-31,HKD,11432423430.4,1557917006.8,1172955248.4,1149137874.8,3430308637.8,758092708.4,-44792679.0,76599371.4,-52314516.0,920903652.0,0.35,4311022669.2,-6158276849.799999,5907009033.200001,14748138307.0,70169683486.0,28793225538.0,25554194561.0,32687497787.0,13741503300.0,39453195509.0,118012244.0
HK,00981,00981,2017,Q1,2017-03-31,HKD,5471731340.5,481509046.3,448557989.5,533909229.8,1523496526.7,271791024.2,97563001.3,0.0,5533238.6,625186968.8,0.14,1013665853.9,-5856608791.0,868759856.0,10708010269.9,71491340019.5,32037913747.1,25542795439.0,30848322642.5,11318936385.6,40948587374.0,128257987.0
HK,00981,00981,2017,Q2,2017-06-30,HKD,4989825542.700001,236997366.49999994,236923223.29999995,136878309.40000004,1287547527.7,362245395.00000006,13801360.299999997,145697020.8,19247516.6,288096992.8000001,0.0,1642860910.9,-6677907717.799999,532511235.20000005,5935173779.2,73174697760.0,31842369436.8,21265010960.0,32900320710.4,12877023398.4,43915224134.4,126024163.2
HK,00981,00981,2017,Q4,2017-12-31,HKD,9802140801.8,455552109.0,152654087.0,145301369.79999995,2029125390.4,659970412.0,719798946.8,-27944202.60000001,-12718622.0,390138651.8000001,0.12,4404891696.4,-4860432145.0,6907558821.0,12011819860.0,77877542524.2,33775018432.0,27240975252.8,33958995367.2,12459275341.8,42625219882.6,128488508.8
HK,00981,00981,2018,Q1,2018-03-31,HKD,5225687776.4,184725513.7,270627247.8,265747682.2,1384488705.6,323874878.6,32069310.0,0.0,100345499.8,398074458.6,0.06,595382460.4,-6059917427.2,59674069.0,6341441952.3,75645629204.6,33339367861.8,26258803771.2,32955542237.8,12072428868.5,41406748637.8,123969891.5
HK,00981,00981,2018,Q2,2018-06-30,HKD,6166489589.800001,351060287.90000004,239704493.59999996,140498324.60000002,1513641643.8000002,334331256.1999999,37537322.0,159923222.0,21294074.60000001,224276320.79999995,0.07,763766428.6,-4603666413.400001,6344956533.4,9357592716.0,85247275293.4,37314123818.6,31435605548.6,34863480743.8,15895316227.4,45441088484.0,132166585.0
HK,00981,00981,2018,Q4,2018-12-31,HKD,11668064822.599998,384260474.4,118934477.0,-305768758.8,2226463236.9999995,713184762.8,1045944759.2,6701547.599999994,-22287891.200000003,-91468533.0,0.07999999999999999,4127471634.2,-11279857854.6,9908660468.0,12260557744.0,98996993024.0,37431659451.2,42205872951.2,37752678768.0,19623453609.6,46518563704.0,138355248.8
HK,00981,00981,2019,Q1,2019-03-31,HKD,4504031416.5,82633512.0,205371750.0,164600407.5,821958345.0,290537058.0,205957564.5,0.0,41229220.5,144271971.0,0.0,1118454550.5,-5499303318.0,1458408765.0,9225171073.5,101681674477.5,40598022210.0,42749968008.0,41432504865.0,19993660347.0,47169938410.5,135929164.5
HK,00981,00981,2019,Q2,2019-06-30,HKD,5531525024.200001,129182869.69999999,-163786689.7,-290991767.0,1056402186.5999999,450046874.20000005,934967647.5,216312435.5,10255407.799999997,-317040056.7,0.0,1330368587.1,-6921684651.6,6726609055.0,10439768176.6,110722165151.5,41406297475.9,46514199575.9,44741626927.9,22892159775.8,52317216342.3,138910188.2
HK,00981,00981,2019,Q4,2019-12-31,HKD,11699994565.7,1425365210.5,1230008770.9,467597301.5,2603561944.2000003,1037816876.5999999,1486702375.1999998,226397216.5,111870070.89999999,968299052.7,0.28,4660322305.799999,-1172186563.7999992,1416172763.6000004,15618595608.0,114673519884.0,39550847351.4,47953289584.2,43531194999.6,22360109263.8,54116106521.4,141107597.4
HK,00981,00981,2020,Q1,2020-03-31,HKD,6411392011.2,454608356.4,465193495.8,335415719.1,1654973083.5,525934058.1,419522941.2,0.0,101600334.0,279004152.9,0.07,1840914447.9,-12873463742.7,7024508224.8,11788246060.8,126361837437.0,44783400888.6,54755395734.6,53575776180.3,28283116966.5,58651917330.6,145336656.3
HK,00981,00981,2020,Q2,2020-06-30,HKD,6638781301.3,976392217.1,1002549682.7,457537837.4,1758577749.5,419972095.9,286055426.3,257538051.0,113397001.5,751041858.6,0.21000000000000002,1044321618.0999999,-1742723287.7999992,11164376798.7,22159316406.0,144338106151.0,49628201176.0,65013618358.5,51046755988.5,27159574335.5,66126855574.5,161150658.5
HK,00981,00981,2020,Q4,2020-12-31,HKD,12442447865.0,3237891621.5,3343770280.7,1242462898.9,2595314400.7,792170608.4000001,1672662858.8000002,220306475.60000002,230718583.5,3630044093.3999996,0.43999999999999995,7948773143.0,-31523879906.199997,64704847430.0,64117171271.3,204363619817.5,97059231629.4,98991574239.5,62892447541.3,25399543479.0,79199373222.9,201058268.6
HK,00981,00981,2021,Q1,2021-03-31,HKD,7252408673.7,1044021858.8,929838950.0,819053403.3,1643574128.2,320699153.9,560538461.3,0.0,168047854.9,789843974.8,0.13,3046697818.1,-6938891950.7,-1418566244.9,59236931279.6,202447230427.0,100891928846.0,91660849171.9,56661316815.9,19198762650.4,80633314075.1,207633366.1
HK,00981,00981,2021,Q2,2021-06-30,HKD,8560307561.400001,4425609149.099999,4379904582.9,3460142677.1000004,2588605344.3999996,324890939.6,2144796376.3,360744904.2,-181614064.9,4654121055.8,0.58,6662709740.0,-19575593643.899998,929484994.1000001,46377490726.7,207838820509.4,103755582118.7,91165738712.5,60667206086.3,22345841205.5,78154070156.6,204165000.4
